type,time,id,speed,relative_position
,97.3,f_1W.0,19.88,926.33
,97.4,f_1W.0,19.88,928.32
,97.5,f_1W.0,19.88,930.31
,97.6,f_1W.0,19.98,932.3
,97.7,f_1W.0,19.9,934.29
,97.8,f_1W.0,19.99,936.29
,97.9,f_1W.0,19.99,938.29
,98,f_1W.0,19.93,940.28
,98.1,f_1W.0,19.99,942.28
,98.2,f_1W.0,19.97,944.28
,98.3,f_1W.0,19.99,946.28
,98.4,f_1W.0,19.99,948.28
,98.5,f_1W.0,19.88,950.27
,98.6,f_1W.0,19.93,952.26
,98.7,f_1W.0,19.95,954.25
,98.8,f_1W.0,19.96,956.25
,98.9,f_1W.0,19.89,958.24
,99,f_1W.0,19.94,960.23
,99.1,f_1W.0,19.91,962.22
,99.2,f_1W.0,19.97,964.22
,99.3,f_1W.0,19.91,966.21
,99.4,f_1W.0,19.98,968.21
,99.5,f_1W.0,19.89,970.2
,99.6,f_1W.0,19.9,972.19
,99.7,f_1W.0,19.89,974.18
,99.8,f_1W.0,19.95,976.18
,99.9,f_1W.0,19.92,978.17
,100,f_1W.0,19.92,980.16
,100.1,f_1W.0,19.98,982.16
,100.2,f_1W.0,19.99,984.16
,100.3,f_1W.0,19.96,986.15
,100.4,f_1W.0,19.93,988.14
,100.5,f_1W.0,19.99,990.14
,100.6,f_1W.0,19.92,992.14
,100.7,f_1W.0,19.95,994.13
,25.6,f_1W.0,5,0
,25.7,f_1W.0,5.23,0.52
,25.8,f_1W.0,5.36,1.06
,25.9,f_1W.0,5.53,1.61
,26,f_1W.0,5.73,2.19
,26.1,f_1W.0,5.88,2.77
,26.2,f_1W.0,6.12,3.39
,26.3,f_1W.0,6.25,4.01
,26.4,f_1W.0,6.49,4.66
,26.5,f_1W.0,6.67,5.33
,26.6,f_1W.0,6.83,6.01
,26.7,f_1W.0,7.04,6.71
,26.8,f_1W.0,7.23,7.44
,26.9,f_1W.0,7.48,8.18
,27,f_1W.0,7.67,8.95
,27.1,f_1W.0,7.81,9.73
,27.2,f_1W.0,8,10.53
,27.3,f_1W.0,8.24,11.36
,27.4,f_1W.0,8.44,12.2
,27.5,f_1W.0,8.62,13.06
,27.6,f_1W.0,8.78,13.94
,27.7,f_1W.0,8.92,14.83
,27.8,f_1W.0,9.16,15.75
,27.9,f_1W.0,9.39,16.69
,28,f_1W.0,9.6,17.65
,28.1,f_1W.0,9.76,18.62
,28.2,f_1W.0,9.9,19.61
,28.3,f_1W.0,10.14,20.63
,28.4,f_1W.0,10.33,21.66
,28.5,f_1W.0,10.48,22.71
,28.6,f_1W.0,10.68,23.78
,28.7,f_1W.0,10.89,24.86
,28.8,f_1W.0,11.09,25.97
,28.9,f_1W.0,11.33,27.11
,29,f_1W.0,11.46,28.25
,29.1,f_1W.0,11.61,29.41
,29.2,f_1W.0,11.81,30.6
,29.3,f_1W.0,12.01,31.8
,29.4,f_1W.0,12.25,33.02
,29.5,f_1W.0,12.46,34.27
,29.6,f_1W.0,12.62,35.53
,29.7,f_1W.0,12.76,36.81
,29.8,f_1W.0,13,38.11
,29.9,f_1W.0,13.13,39.42
,30,f_1W.0,13.35,40.75
,30.1,f_1W.0,13.52,42.11
,30.2,f_1W.0,13.7,43.48
,30.3,f_1W.0,13.87,44.86
,30.4,f_1W.0,14.12,46.28
,30.5,f_1W.0,14.28,47.7
,30.6,f_1W.0,14.5,49.15
,30.7,f_1W.0,14.64,50.62
,30.8,f_1W.0,14.77,52.09
,30.9,f_1W.0,14.9,53.58
,31,f_1W.0,15.11,55.09
,31.1,f_1W.0,15.24,56.62
,31.2,f_1W.0,15.43,58.16
,31.3,f_1W.0,15.58,59.72
,31.4,f_1W.0,15.72,61.29
,31.5,f_1W.0,15.93,62.89
,31.6,f_1W.0,16.11,64.5
,31.7,f_1W.0,16.28,66.12
,31.8,f_1W.0,16.43,67.77
,31.9,f_1W.0,16.57,69.42
,32,f_1W.0,16.73,71.1
,32.1,f_1W.0,16.9,72.79
,32.2,f_1W.0,17.05,74.49
,32.3,f_1W.0,17.29,76.22
,32.4,f_1W.0,17.51,77.97
,32.5,f_1W.0,17.72,79.75
,32.6,f_1W.0,17.87,81.53
,32.7,f_1W.0,18.06,83.34
,32.8,f_1W.0,18.27,85.17
,32.9,f_1W.0,18.48,87.01
,33,f_1W.0,18.7,88.88
,33.1,f_1W.0,18.94,90.78
,33.2,f_1W.0,19.13,92.69
,33.3,f_1W.0,19.36,94.63
,33.4,f_1W.0,19.49,96.58
,33.5,f_1W.0,19.73,98.55
,33.6,f_1W.0,19.92,100.54
,33.7,f_1W.0,19.99,102.54
,33.8,f_1W.0,19.92,104.53
,33.9,f_1W.0,19.96,106.53
,34,f_1W.0,19.91,108.52
,34.1,f_1W.0,19.93,110.51
,34.2,f_1W.0,19.98,112.51
,34.3,f_1W.0,19.98,114.51
,34.4,f_1W.0,19.91,116.5
,34.5,f_1W.0,19.96,118.49
,34.6,f_1W.0,19.94,120.49
,34.7,f_1W.0,20,122.49
,34.8,f_1W.0,19.91,124.48
,34.9,f_1W.0,19.9,126.47
,35,f_1W.0,19.88,128.46
,35.1,f_1W.0,19.95,130.45
,35.2,f_1W.0,19.91,132.44
,35.3,f_1W.0,19.95,134.44
,35.4,f_1W.0,19.95,136.43
,35.5,f_1W.0,20,138.43
,35.6,f_1W.0,19.9,140.42
,35.7,f_1W.0,19.98,142.42
,35.8,f_1W.0,19.97,144.42
,35.9,f_1W.0,19.95,146.41
,36,f_1W.0,19.94,148.4
,36.1,f_1W.0,19.9,150.4
,36.2,f_1W.0,19.97,152.39
,36.3,f_1W.0,19.88,154.38
,36.4,f_1W.0,19.99,156.38
,36.5,f_1W.0,19.95,158.37
,36.6,f_1W.0,20,160.37
,36.7,f_1W.0,19.95,162.37
,36.8,f_1W.0,19.91,164.36
,36.9,f_1W.0,19.93,166.35
,37,f_1W.0,19.92,168.34
,37.1,f_1W.0,19.95,170.34
,37.2,f_1W.0,19.91,172.33
,37.3,f_1W.0,19.92,174.32
,37.4,f_1W.0,19.92,176.31
,37.5,f_1W.0,19.88,178.3
,37.6,f_1W.0,19.97,180.3
,37.7,f_1W.0,19.96,182.29
,37.8,f_1W.0,19.93,184.29
,37.9,f_1W.0,19.96,186.28
,38,f_1W.0,19.89,188.27
,38.1,f_1W.0,19.91,190.26
,38.2,f_1W.0,19.97,192.26
,38.3,f_1W.0,19.92,194.25
,38.4,f_1W.0,19.9,196.24
,38.5,f_1W.0,19.95,198.24
,38.6,f_1W.0,19.91,200.23
,38.7,f_1W.0,19.91,202.22
,38.8,f_1W.0,19.94,204.21
,38.9,f_1W.0,19.91,206.2
,39,f_1W.0,19.92,208.2
,39.1,f_1W.0,19.9,210.19
,39.2,f_1W.0,19.94,212.18
,39.3,f_1W.0,19.92,214.17
,39.4,f_1W.0,19.95,216.17
,39.5,f_1W.0,19.9,218.16
,39.6,f_1W.0,19.92,220.15
,39.7,f_1W.0,19.91,222.14
,39.8,f_1W.0,19.93,224.13
,39.9,f_1W.0,19.92,226.13
,40,f_1W.0,19.92,228.12
,40.1,f_1W.0,19.96,230.11
,40.2,f_1W.0,19.95,232.11
,40.3,f_1W.0,19.95,234.1
,40.4,f_1W.0,19.89,236.09
,40.5,f_1W.0,19.97,238.09
,40.6,f_1W.0,19.95,240.08
,40.7,f_1W.0,19.98,242.08
,40.8,f_1W.0,19.98,244.08
,40.9,f_1W.0,19.95,246.08
,41,f_1W.0,19.89,248.06
,41.1,f_1W.0,19.92,250.06
,41.2,f_1W.0,20,252.06
,41.3,f_1W.0,19.94,254.05
,41.4,f_1W.0,19.91,256.04
,41.5,f_1W.0,19.93,258.03
,41.6,f_1W.0,19.88,260.02
,41.7,f_1W.0,19.92,262.02
,41.8,f_1W.0,19.91,264.01
,41.9,f_1W.0,19.96,266
,42,f_1W.0,19.9,267.99
,42.1,f_1W.0,19.9,269.98
,42.2,f_1W.0,19.93,271.98
,42.3,f_1W.0,19.93,273.97
,42.4,f_1W.0,19.94,275.96
,42.5,f_1W.0,19.9,277.95
,42.6,f_1W.0,19.93,279.95
,42.7,f_1W.0,19.88,281.93
,42.8,f_1W.0,19.94,283.93
,42.9,f_1W.0,19.96,285.92
,43,f_1W.0,20,287.92
,43.1,f_1W.0,19.9,289.91
,43.2,f_1W.0,19.97,291.91
,43.3,f_1W.0,19.89,293.9
,43.4,f_1W.0,19.88,295.89
,43.5,f_1W.0,19.95,297.88
,43.6,f_1W.0,19.93,299.88
,43.7,f_1W.0,19.95,301.87
,43.8,f_1W.0,19.96,303.87
,43.9,f_1W.0,19.9,305.86
,44,f_1W.0,19.97,307.85
,44.1,f_1W.0,19.89,309.84
,44.2,f_1W.0,19.92,311.83
,44.3,f_1W.0,19.96,313.83
,44.4,f_1W.0,19.94,315.83
,44.5,f_1W.0,19.94,317.82
,44.6,f_1W.0,19.89,319.81
,44.7,f_1W.0,20,321.81
,44.8,f_1W.0,19.9,323.8
,44.9,f_1W.0,19.97,325.79
,45,f_1W.0,19.94,327.79
,45.1,f_1W.0,20,329.79
,45.2,f_1W.0,19.95,331.78
,45.3,f_1W.0,19.89,333.77
,45.4,f_1W.0,19.94,335.77
,45.5,f_1W.0,19.96,337.76
,45.6,f_1W.0,19.98,339.76
,45.7,f_1W.0,19.96,341.76
,45.8,f_1W.0,19.95,343.75
,45.9,f_1W.0,19.91,345.74
,46,f_1W.0,19.88,347.73
,46.1,f_1W.0,19.9,349.72
,46.2,f_1W.0,19.9,351.71
,46.3,f_1W.0,19.9,353.7
,46.4,f_1W.0,19.88,355.69
,46.5,f_1W.0,19.93,357.68
,46.6,f_1W.0,19.94,359.67
,46.7,f_1W.0,19.89,361.66
,46.8,f_1W.0,19.93,363.66
,46.9,f_1W.0,20,365.66
,47,f_1W.0,19.99,367.66
,47.1,f_1W.0,19.94,369.65
,47.2,f_1W.0,19.89,371.64
,47.3,f_1W.0,19.99,373.64
,47.4,f_1W.0,19.99,375.64
,47.5,f_1W.0,19.94,377.63
,47.6,f_1W.0,19.8,379.61
,47.7,f_1W.0,19.54,381.56
,47.8,f_1W.0,19.27,383.49
,47.9,f_1W.0,19.01,385.39
,48,f_1W.0,18.75,387.27
,48.1,f_1W.0,18.49,389.12
,48.2,f_1W.0,18.22,390.94
,48.3,f_1W.0,17.96,392.73
,48.4,f_1W.0,17.7,394.5
,48.5,f_1W.0,17.44,396.25
,48.6,f_1W.0,17.18,397.97
,48.7,f_1W.0,16.92,399.66
,48.8,f_1W.0,16.67,401.33
,48.9,f_1W.0,16.81,403.01
,49,f_1W.0,16.51,404.66
,49.1,f_1W.0,16.67,406.32
,49.2,f_1W.0,16.37,407.96
,49.3,f_1W.0,16.54,409.62
,49.4,f_1W.0,16.77,411.29
,49.5,f_1W.0,16.47,412.94
,49.6,f_1W.0,16.71,414.61
,49.7,f_1W.0,16.41,416.25
,49.8,f_1W.0,16.6,417.91
,49.9,f_1W.0,16.77,419.59
,50,f_1W.0,16.47,421.23
,50.1,f_1W.0,16.66,422.9
,50.2,f_1W.0,16.82,424.58
,50.3,f_1W.0,16.52,426.23
,50.4,f_1W.0,16.68,427.9
,50.5,f_1W.0,16.38,429.54
,50.6,f_1W.0,16.55,431.19
,50.7,f_1W.0,16.78,432.87
,50.8,f_1W.0,16.48,434.52
,50.9,f_1W.0,16.39,436.16
,51,f_1W.0,16.1,437.77
,51.1,f_1W.0,15.8,439.35
,51.2,f_1W.0,15.5,440.9
,51.3,f_1W.0,15.2,442.42
,51.4,f_1W.0,14.9,443.91
,51.5,f_1W.0,14.6,445.37
,51.6,f_1W.0,14.3,446.8
,51.7,f_1W.0,14.01,448.2
,51.8,f_1W.0,13.71,449.57
,51.9,f_1W.0,13.41,450.91
,52,f_1W.0,13.11,452.22
,52.1,f_1W.0,12.81,453.5
,52.2,f_1W.0,12.51,454.75
,52.3,f_1W.0,12.23,455.97
,52.4,f_1W.0,11.93,457.17
,52.5,f_1W.0,11.63,458.33
,52.6,f_1W.0,11.33,459.46
,52.7,f_1W.0,11.03,460.57
,52.8,f_1W.0,10.73,461.64
,52.9,f_1W.0,10.43,462.68
,53,f_1W.0,10.13,463.69
,53.1,f_1W.0,9.83,464.68
,53.2,f_1W.0,9.53,465.63
,53.3,f_1W.0,9.23,466.55
,53.4,f_1W.0,8.93,467.45
,53.5,f_1W.0,8.63,468.31
,53.6,f_1W.0,8.33,469.14
,53.7,f_1W.0,8.03,469.94
,53.8,f_1W.0,7.73,470.72
,53.9,f_1W.0,7.43,471.46
,54,f_1W.0,7.13,472.17
,54.1,f_1W.0,6.83,472.85
,54.2,f_1W.0,6.53,473.51
,54.3,f_1W.0,6.23,474.13
,54.4,f_1W.0,5.93,474.72
,54.5,f_1W.0,5.63,475.29
,54.6,f_1W.0,5.33,475.82
,54.7,f_1W.0,5.03,476.32
,54.8,f_1W.0,4.73,476.79
,54.9,f_1W.0,4.43,477.24
,55,f_1W.0,4.13,477.65
,55.1,f_1W.0,3.83,478.03
,55.2,f_1W.0,3.53,478.39
,55.3,f_1W.0,3.23,478.71
,55.4,f_1W.0,2.93,479
,55.5,f_1W.0,2.63,479.26
,55.6,f_1W.0,2.33,479.5
,55.7,f_1W.0,2.03,479.7
,55.8,f_1W.0,1.73,479.87
,55.9,f_1W.0,1.43,480.02
,56,f_1W.0,1.15,480.13
,56.1,f_1W.0,0.85,480.22
,56.2,f_1W.0,0.55,480.27
,56.3,f_1W.0,0.26,480.3
,56.4,f_1W.0,0.01,480.3
,56.5,f_1W.0,0,480.3
,56.6,f_1W.0,0,480.3
,56.7,f_1W.0,0,480.3
,56.8,f_1W.0,0,480.3
,56.9,f_1W.0,0,480.3
,57,f_1W.0,0,480.3
,57.1,f_1W.0,0,480.3
,57.2,f_1W.0,0,480.3
,57.3,f_1W.0,0,480.3
,57.4,f_1W.0,0,480.3
,57.5,f_1W.0,0,480.3
,57.6,f_1W.0,0,480.3
,57.7,f_1W.0,0,480.3
,57.8,f_1W.0,0,480.3
,57.9,f_1W.0,0,480.3
,58,f_1W.0,0,480.3
,58.1,f_1W.0,0,480.3
,58.2,f_1W.0,0,480.3
,58.3,f_1W.0,0,480.3
,58.4,f_1W.0,0,480.3
,58.5,f_1W.0,0,480.3
,58.6,f_1W.0,0,480.3
,58.7,f_1W.0,0,480.3
,58.8,f_1W.0,0,480.3
,58.9,f_1W.0,0,480.3
,59,f_1W.0,0,480.3
,59.1,f_1W.0,0,480.3
,59.2,f_1W.0,0,480.3
,59.3,f_1W.0,0,480.3
,59.4,f_1W.0,0,480.3
,59.5,f_1W.0,0,480.3
,59.6,f_1W.0,0,480.3
,59.7,f_1W.0,0,480.3
,59.8,f_1W.0,0,480.3
,59.9,f_1W.0,0,480.3
,60,f_1W.0,0,480.3
,60.1,f_1W.0,0,480.3
,60.2,f_1W.0,0,480.3
,60.3,f_1W.0,0,480.3
,60.4,f_1W.0,0,480.3
,60.5,f_1W.0,0,480.3
,60.6,f_1W.0,0,480.3
,60.7,f_1W.0,0,480.3
,60.8,f_1W.0,0,480.3
,60.9,f_1W.0,0,480.3
,61,f_1W.0,0,480.3
,61.1,f_1W.0,0,480.3
,61.2,f_1W.0,0,480.3
,61.3,f_1W.0,0,480.3
,61.4,f_1W.0,0,480.3
,61.5,f_1W.0,0,480.3
,61.6,f_1W.0,0,480.3
,61.7,f_1W.0,0,480.3
,61.8,f_1W.0,0,480.3
,61.9,f_1W.0,0,480.3
,62,f_1W.0,0,480.3
,62.1,f_1W.0,0,480.3
,62.2,f_1W.0,0,480.3
,62.3,f_1W.0,0,480.3
,62.4,f_1W.0,0,480.3
,62.5,f_1W.0,0,480.3
,62.6,f_1W.0,0,480.3
,62.7,f_1W.0,0,480.3
,62.8,f_1W.0,0,480.3
,62.9,f_1W.0,0,480.3
,63,f_1W.0,0,480.3
,63.1,f_1W.0,0,480.3
,63.2,f_1W.0,0,480.3
,63.3,f_1W.0,0,480.3
,63.4,f_1W.0,0,480.3
,63.5,f_1W.0,0,480.3
,63.6,f_1W.0,0,480.3
,63.7,f_1W.0,0,480.3
,63.8,f_1W.0,0,480.3
,63.9,f_1W.0,0,480.3
,64,f_1W.0,0,480.3
,64.1,f_1W.0,0,480.3
,64.2,f_1W.0,0,480.3
,64.3,f_1W.0,0,480.3
,64.4,f_1W.0,0,480.3
,64.5,f_1W.0,0,480.3
,64.6,f_1W.0,0,480.3
,64.7,f_1W.0,0,480.3
,64.8,f_1W.0,0,480.3
,64.9,f_1W.0,0,480.3
,65,f_1W.0,0,480.3
,65.1,f_1W.0,0,480.3
,65.2,f_1W.0,0,480.3
,65.3,f_1W.0,0,480.3
,65.4,f_1W.0,0,480.3
,65.5,f_1W.0,0,480.3
,65.6,f_1W.0,0,480.3
,65.7,f_1W.0,0,480.3
,65.8,f_1W.0,0,480.3
,65.9,f_1W.0,0,480.3
,66,f_1W.0,0,480.3
,66.1,f_1W.0,0,480.3
,66.2,f_1W.0,0,480.3
,66.3,f_1W.0,0,480.3
,66.4,f_1W.0,0,480.3
,66.5,f_1W.0,0,480.3
,66.6,f_1W.0,0,480.3
,66.7,f_1W.0,0,480.3
,66.8,f_1W.0,0,480.3
,66.9,f_1W.0,0,480.3
,67,f_1W.0,0,480.3
,67.1,f_1W.0,0,480.3
,67.2,f_1W.0,0,480.3
,67.3,f_1W.0,0,480.3
,67.4,f_1W.0,0,480.3
,67.5,f_1W.0,0,480.3
,67.6,f_1W.0,0,480.3
,67.7,f_1W.0,0,480.3
,67.8,f_1W.0,0,480.3
,67.9,f_1W.0,0,480.3
,68,f_1W.0,0,480.3
,68.1,f_1W.0,0,480.3
,68.2,f_1W.0,0,480.3
,68.3,f_1W.0,0,480.3
,68.4,f_1W.0,0,480.3
,68.5,f_1W.0,0,480.3
,68.6,f_1W.0,0,480.3
,68.7,f_1W.0,0,480.3
,68.8,f_1W.0,0,480.3
,68.9,f_1W.0,0,480.3
,69,f_1W.0,0,480.3
,69.1,f_1W.0,0,480.3
,69.2,f_1W.0,0,480.3
,69.3,f_1W.0,0,480.3
,69.4,f_1W.0,0,480.3
,69.5,f_1W.0,0,480.3
,69.6,f_1W.0,0,480.3
,69.7,f_1W.0,0,480.3
,69.8,f_1W.0,0,480.3
,69.9,f_1W.0,0,480.3
,70,f_1W.0,0,480.3
,70.1,f_1W.0,0,480.3
,70.2,f_1W.0,0,480.3
,70.3,f_1W.0,0.24,480.32
,70.4,f_1W.0,0.49,480.37
,70.5,f_1W.0,0.72,480.44
,70.6,f_1W.0,0.94,480.54
,70.7,f_1W.0,1.16,480.65
,70.8,f_1W.0,1.39,480.79
,70.9,f_1W.0,1.61,480.95
,71,f_1W.0,1.84,481.14
,71.1,f_1W.0,2.09,481.35
,71.2,f_1W.0,2.28,481.57
,71.3,f_1W.0,2.46,481.82
,71.4,f_1W.0,2.61,482.08
,71.5,f_1W.0,2.84,482.36
,71.6,f_1W.0,2.98,482.66
,71.7,f_1W.0,3.15,482.98
,71.8,f_1W.0,3.29,483.31
,71.9,f_1W.0,3.47,483.65
,72,f_1W.0,3.68,484.02
,72.1,f_1W.0,3.82,484.4
,72.2,f_1W.0,3.97,484.8
,72.3,f_1W.0,4.19,485.22
,72.4,f_1W.0,4.38,485.66
,72.5,f_1W.0,4.6,486.12
,72.6,f_1W.0,4.73,486.59
,72.7,f_1W.0,4.9,487.08
,72.8,f_1W.0,5.09,487.59
,72.9,f_1W.0,5.24,488.11
,73,f_1W.0,5.38,488.65
,73.1,f_1W.0,5.56,489.21
,73.2,f_1W.0,5.8,489.79
,73.3,f_1W.0,6,490.39
,73.4,f_1W.0,6.13,491
,73.5,f_1W.0,6.31,491.63
,73.6,f_1W.0,6.47,492.28
,73.7,f_1W.0,6.64,492.94
,73.8,f_1W.0,6.86,493.63
,73.9,f_1W.0,6.99,494.33
,74,f_1W.0,7.14,495.04
,74.1,f_1W.0,7.27,495.77
,74.2,f_1W.0,7.44,496.51
,74.3,f_1W.0,7.62,497.27
,74.4,f_1W.0,7.86,498.06
,74.5,f_1W.0,8.11,498.87
,74.6,f_1W.0,8.3,499.7
,74.7,f_1W.0,8.44,500.54
,74.8,f_1W.0,8.57,501.4
,74.9,f_1W.0,8.74,502.27
,75,f_1W.0,8.97,503.17
,75.1,f_1W.0,9.22,504.09
,75.2,f_1W.0,9.43,505.04
,75.3,f_1W.0,9.58,505.99
,75.4,f_1W.0,9.76,506.97
,75.5,f_1W.0,9.94,507.96
,75.6,f_1W.0,10.07,508.97
,75.7,f_1W.0,10.21,509.99
,75.8,f_1W.0,10.42,511.03
,75.9,f_1W.0,10.66,512.1
,76,f_1W.0,10.85,513.18
,76.1,f_1W.0,11.01,514.29
,76.2,f_1W.0,11.15,515.4
,76.3,f_1W.0,11.35,516.54
,76.4,f_1W.0,11.56,517.69
,76.5,f_1W.0,11.77,518.87
,76.6,f_1W.0,12.02,520.07
,76.7,f_1W.0,12.23,521.29
,76.8,f_1W.0,12.38,522.53
,76.9,f_1W.0,12.58,523.79
,77,f_1W.0,12.81,525.07
,77.1,f_1W.0,13,526.37
,77.2,f_1W.0,13.18,527.69
,77.3,f_1W.0,13.31,529.02
,77.4,f_1W.0,13.55,530.38
,77.5,f_1W.0,13.69,531.74
,77.6,f_1W.0,13.85,533.13
,77.7,f_1W.0,14.06,534.53
,77.8,f_1W.0,14.27,535.96
,77.9,f_1W.0,14.42,537.4
,78,f_1W.0,14.67,538.87
,78.1,f_1W.0,14.9,540.36
,78.2,f_1W.0,15.05,541.87
,78.3,f_1W.0,15.2,543.39
,78.4,f_1W.0,15.35,544.92
,78.5,f_1W.0,15.47,546.47
,78.6,f_1W.0,15.68,548.04
,78.7,f_1W.0,15.81,549.62
,78.8,f_1W.0,15.96,551.21
,78.9,f_1W.0,16.19,552.83
,79,f_1W.0,16.42,554.47
,79.1,f_1W.0,16.62,556.14
,79.2,f_1W.0,16.81,557.82
,79.3,f_1W.0,16.96,559.51
,79.4,f_1W.0,17.2,561.23
,79.5,f_1W.0,17.34,562.97
,79.6,f_1W.0,17.57,564.72
,79.7,f_1W.0,17.73,566.5
,79.8,f_1W.0,17.92,568.29
,79.9,f_1W.0,18.17,570.11
,80,f_1W.0,18.36,571.94
,80.1,f_1W.0,18.59,573.8
,80.2,f_1W.0,18.78,575.68
,80.3,f_1W.0,19,577.58
,80.4,f_1W.0,19.18,579.5
,80.5,f_1W.0,19.39,581.44
,80.6,f_1W.0,19.56,583.39
,80.7,f_1W.0,19.76,585.37
,80.8,f_1W.0,19.94,587.36
,80.9,f_1W.0,19.92,589.35
,81,f_1W.0,19.95,591.35
,81.1,f_1W.0,19.98,593.35
,81.2,f_1W.0,19.93,595.34
,81.3,f_1W.0,19.94,597.33
,81.4,f_1W.0,19.96,599.33
,81.5,f_1W.0,19.91,601.32
,81.6,f_1W.0,19.94,603.31
,81.7,f_1W.0,20,605.31
,81.8,f_1W.0,19.97,607.31
,81.9,f_1W.0,19.95,609.31
,82,f_1W.0,19.99,611.3
,82.1,f_1W.0,19.97,613.3
,82.2,f_1W.0,19.96,615.3
,82.3,f_1W.0,19.92,617.29
,82.4,f_1W.0,19.99,619.29
,82.5,f_1W.0,19.99,621.29
,82.6,f_1W.0,19.93,623.28
,82.7,f_1W.0,19.9,625.27
,82.8,f_1W.0,19.93,627.26
,82.9,f_1W.0,19.9,629.25
,83,f_1W.0,19.98,631.25
,83.1,f_1W.0,19.91,633.24
,83.2,f_1W.0,19.89,635.23
,83.3,f_1W.0,19.9,637.22
,83.4,f_1W.0,19.99,639.22
,83.5,f_1W.0,19.95,641.22
,83.6,f_1W.0,19.89,643.2
,83.7,f_1W.0,19.89,645.19
,83.8,f_1W.0,19.92,647.19
,83.9,f_1W.0,19.98,649.18
,84,f_1W.0,19.91,651.17
,84.1,f_1W.0,19.97,653.17
,84.2,f_1W.0,19.91,655.16
,84.3,f_1W.0,19.96,657.16
,84.4,f_1W.0,19.97,659.15
,84.5,f_1W.0,19.92,661.15
,84.6,f_1W.0,19.97,663.14
,84.7,f_1W.0,19.89,665.13
,84.8,f_1W.0,19.9,667.12
,84.9,f_1W.0,19.93,669.12
,85,f_1W.0,19.92,671.11
,85.1,f_1W.0,19.92,673.1
,85.2,f_1W.0,19.94,675.09
,85.3,f_1W.0,19.99,677.09
,85.4,f_1W.0,19.96,679.09
,85.5,f_1W.0,19.89,681.08
,85.6,f_1W.0,19.93,683.07
,85.7,f_1W.0,20,685.07
,85.8,f_1W.0,19.97,687.07
,85.9,f_1W.0,19.96,689.07
,86,f_1W.0,19.94,691.06
,86.1,f_1W.0,19.92,693.05
,86.2,f_1W.0,19.97,695.05
,86.3,f_1W.0,19.98,697.05
,86.4,f_1W.0,19.98,699.05
,86.5,f_1W.0,20,701.04
,86.6,f_1W.0,19.99,703.04
,86.7,f_1W.0,19.89,705.03
,86.8,f_1W.0,19.96,707.03
,86.9,f_1W.0,19.94,709.02
,87,f_1W.0,19.9,711.01
,87.1,f_1W.0,19.91,713
,87.2,f_1W.0,19.99,715
,87.3,f_1W.0,19.93,717
,87.4,f_1W.0,19.89,718.99
,87.5,f_1W.0,19.97,720.98
,87.6,f_1W.0,19.97,722.98
,87.7,f_1W.0,19.95,724.97
,87.8,f_1W.0,19.99,726.97
,87.9,f_1W.0,19.93,728.97
,88,f_1W.0,19.9,730.96
,88.1,f_1W.0,20,732.96
,88.2,f_1W.0,19.93,734.95
,88.3,f_1W.0,19.92,736.94
,88.4,f_1W.0,19.89,738.93
,88.5,f_1W.0,19.94,740.93
,88.6,f_1W.0,19.96,742.92
,88.7,f_1W.0,19.95,744.92
,88.8,f_1W.0,19.98,746.91
,88.9,f_1W.0,19.94,748.91
,89,f_1W.0,19.96,750.9
,89.1,f_1W.0,19.89,752.89
,89.2,f_1W.0,19.95,754.89
,89.3,f_1W.0,19.92,756.88
,89.4,f_1W.0,19.98,758.88
,89.5,f_1W.0,19.97,760.87
,89.6,f_1W.0,19.9,762.87
,89.7,f_1W.0,19.92,764.86
,89.8,f_1W.0,19.96,766.85
,89.9,f_1W.0,19.91,768.84
,90,f_1W.0,19.95,770.84
,90.1,f_1W.0,19.93,772.83
,90.2,f_1W.0,19.97,774.83
,90.3,f_1W.0,19.91,776.82
,90.4,f_1W.0,19.95,778.82
,90.5,f_1W.0,19.9,780.81
,90.6,f_1W.0,19.97,782.8
,90.7,f_1W.0,19.95,784.8
,90.8,f_1W.0,19.9,786.79
,90.9,f_1W.0,19.98,788.78
,91,f_1W.0,19.99,790.78
,91.1,f_1W.0,19.93,792.78
,91.2,f_1W.0,19.95,794.77
,91.3,f_1W.0,19.91,796.76
,91.4,f_1W.0,19.93,798.76
,91.5,f_1W.0,19.94,800.75
,91.6,f_1W.0,19.93,802.74
,91.7,f_1W.0,19.98,804.74
,91.8,f_1W.0,19.89,806.73
,91.9,f_1W.0,19.99,808.73
,92,f_1W.0,19.95,810.72
,92.1,f_1W.0,19.89,812.71
,92.2,f_1W.0,19.9,814.7
,92.3,f_1W.0,19.96,816.7
,92.4,f_1W.0,19.99,818.7
,92.5,f_1W.0,19.93,820.69
,92.6,f_1W.0,19.94,822.69
,92.7,f_1W.0,19.93,824.68
,92.8,f_1W.0,19.95,826.67
,92.9,f_1W.0,19.98,828.67
,93,f_1W.0,19.9,830.66
,93.1,f_1W.0,19.99,832.66
,93.2,f_1W.0,19.96,834.65
,93.3,f_1W.0,19.93,836.65
,93.4,f_1W.0,19.9,838.64
,93.5,f_1W.0,19.9,840.63
,93.6,f_1W.0,20,842.63
,93.7,f_1W.0,19.88,844.62
,93.8,f_1W.0,19.98,846.61
,93.9,f_1W.0,19.89,848.6
,94,f_1W.0,19.88,850.59
,94.1,f_1W.0,19.89,852.58
,94.2,f_1W.0,19.9,854.57
